,description.languages,activity,sector,location.country,location.town,borrowers.gender,borrowers.pictured,terms.disbursal_currency,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,delinquent,journal_totals.entries,terms.loan_amount,duration,status
2628,en,Weaving,Arts,Cambodia,Muk Kampoul District,F,TRUE,USD,partner,none,FALSE,2.0,800,322.0,paid
2629,en,Farming,Agriculture,Cambodia,Siem Reap Province,F,TRUE,USD,partner,none,FALSE,1.0,500,383.0,paid
2630,,Retail,Retail,Bolivia,El Alto / La Paz,F,TRUE,BOB,partner,partner,FALSE,1.0,4825,203.0,paid
2631,en,Grocery Store,Food,Tajikistan,Dushanbe,F,TRUE,TJS,partner,partner,FALSE,1.0,750,392.0,paid
2632,en,Grocery Store,Food,Ghana,Kasoa,F,TRUE,GHS,partner,partner,FALSE,1.0,525,245.0,paid
2633,,Food Production/Sales,Food,Peru,Chanchamayo,F,TRUE,PEN,partner,partner,FALSE,2.0,250,386.0,paid
2634,en,Food Production/Sales,Food,Tajikistan,Khujand,F,TRUE,TJS,partner,partner,FALSE,1.0,700,205.0,paid
2635,en,Farming,Agriculture,Philippines,"Quirino, Isabela",M,TRUE,PHP,partner,partner,FALSE,2.0,325,186.0,paid
2636,en,Fish Selling,Food,Uganda,Kayunga,F,TRUE,UGX,partner,partner,FALSE,2.0,3550,163.0,paid
2637,,Agriculture,Agriculture,Peru,Tarma,M,TRUE,PEN,partner,partner,FALSE,2.0,650,264.0,paid
2638,en,Farming,Agriculture,Philippines,Isabela,M,TRUE,PHP,lender,partner,FALSE,2.0,375,216.0,paid
2639,en,Agriculture,Agriculture,Cambodia,Tboung Khmum District,F,TRUE,USD,partner,none,FALSE,1.0,500,118.0,paid
2640,en,Grocery Store,Food,Cambodia,"Prey Chhor, Kampong Cham",F,TRUE,USD,partner,none,FALSE,1.0,1000,133.0,paid
2641,,Fish Selling,Food,Senegal,Ziguinchor,M,TRUE,XOF,lender,partner,FALSE,1.0,975,400.0,paid
2642,en,Bakery,Food,Cambodia,Pursat,M,TRUE,USD,partner,none,FALSE,1.0,500,163.0,paid
2643,,Agriculture,Agriculture,Peru,Tarma,M,TRUE,PEN,partner,partner,FALSE,2.0,200,252.0,paid
2644,,Livestock,Agriculture,Viet Nam,Me Linh,F,TRUE,VND,partner,partner,FALSE,1.0,725,392.0,paid
2645,,Services,Services,Mozambique,Namaacha,M,TRUE,MZN,lender,partner,FALSE,1.0,475,339.0,paid
2646,,Farming,Agriculture,Indonesia,"Melaya, Bali",M,TRUE,IDR,lender,partner,FALSE,1.0,550,185.0,paid
2647,,Farming,Agriculture,Indonesia,"Melaya, Bali",M,TRUE,IDR,lender,partner,FALSE,1.0,550,185.0,paid
2648,en,Charcoal Sales,Retail,Philippines,"Fatima, General Santos City",F,TRUE,PHP,partner,partner,FALSE,2.0,175,141.0,paid
2649,en,Soft Drinks,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,2.0,850,232.0,paid
2650,,Embroidery,Arts,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,325,229.0,paid
2651,en,Grocery Store,Food,Ghana,Accra,F,TRUE,GHS,partner,partner,FALSE,1.0,425,244.0,paid
2652,,Food Market,Food,Viet Nam,Phuc Yen,F,TRUE,VND,partner,partner,FALSE,1.0,600,409.0,paid
2653,,Retail,Retail,Benin,Cotonou,F,TRUE,XOF,partner,partner,FALSE,2.0,300,175.0,paid
2654,en,Photography,Services,Nigeria,Benin City,M,TRUE,NGN,partner,partner,FALSE,2.0,425,263.0,paid
2655,,Crafts,Arts,Nicaragua,Leon,F,TRUE,NIO,partner,partner,FALSE,2.0,525,401.0,paid
2656,,Food Production/Sales,Food,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,650,194.0,paid
2657,,Tailoring,Services,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,1.0,225,177.0,paid
2658,,Cosmetics Sales,Retail,Togo,Adidogomé,F,TRUE,XOF,partner,partner,FALSE,2.0,300,396.0,paid
2659,,Cloth & Dressmaking Supplies,Retail,Togo,Adidogomé,F,TRUE,XOF,partner,partner,FALSE,2.0,800,396.0,paid
2660,en,Tailoring,Services,Tanzania,Mwanza,F,TRUE,TZS,lender,partner,FALSE,2.0,425,334.0,paid
2661,en,Food Production/Sales,Food,Ghana,Elmina,M,TRUE,GHS,partner,partner,FALSE,1.0,350,239.0,paid
2662,en,Retail,Retail,Ukraine,Uzhgorod,F,TRUE,UAH,partner,partner,FALSE,1.0,875,393.0,paid
2663,,Food Production/Sales,Food,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,500,291.0,paid
2664,,Bakery,Food,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,650,292.0,paid
2665,,Pharmacy,Health,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,325,291.0,paid
2666,,Cosmetics Sales,Retail,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,2.0,650,292.0,paid
2667,,Charcoal Sales,Retail,Togo,Agoe,F,TRUE,XOF,partner,partner,FALSE,1.0,700,395.0,paid
2668,,Restaurant,Food,Togo,Agoe,F,TRUE,XOF,partner,partner,FALSE,1.0,975,395.0,paid
2669,,Retail,Retail,Nicaragua,Leon,F,TRUE,NIO,partner,partner,FALSE,2.0,525,246.0,paid
2670,en,Clothing Sales,Clothing,Philippines,"Clarin, Misamis Occidental",F,TRUE,PHP,lender,partner,FALSE,2.0,325,229.0,paid
2671,,Taxi,Transportation,Peru,Juliaca,M,TRUE,PEN,partner,partner,FALSE,2.0,250,223.0,paid
2672,,Retail,Retail,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,175,291.0,paid
2673,en,Food Market,Food,Uganda,Kampala,F,TRUE,UGX,lender,partner,FALSE,2.0,1150,186.0,paid
2674,en,Farming,Agriculture,Philippines,"Sta. Josefa, Agusan Del Sur",F,TRUE,PHP,partner,partner,FALSE,2.0,125,176.0,paid
2675,en,Soft Drinks,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,350,236.0,paid
2676,en,Food Production/Sales,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,275,236.0,paid
2677,en,Furniture Making,Manufacturing,Cambodia,Battambang,F,TRUE,USD,partner,none,FALSE,1.0,1000,210.0,paid
2678,,Liquor Store / Off-License,Food,Togo,Agoe,F,TRUE,XOF,partner,partner,FALSE,1.0,300,392.0,paid
2679,en,Restaurant,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,275,241.0,paid
2680,en,Pub,Food,Uganda,Kyengera,F,TRUE,UGX,lender,partner,FALSE,1.0,1000,389.0,paid
2681,,Natural Medicines,Health,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,650,292.0,paid
2682,en,Grocery Store,Food,Cambodia,Pursat,F,TRUE,KHR,partner,partner,FALSE,1.0,250,264.0,paid
2683,,Fish Selling,Food,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,2.0,325,218.0,paid
2684,en,Food Production/Sales,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,175,236.0,paid
2685,,General Store,Retail,Togo,Adidogomé,F,TRUE,XOF,partner,partner,FALSE,1.0,600,392.0,paid
2686,en,Transportation,Transportation,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,1175,149.0,paid
2687,,General Store,Retail,Mozambique,"Catembe, Maputo",F,TRUE,MZN,lender,partner,FALSE,1.0,1025,316.0,paid
2688,en,Grocery Store,Food,Lebanon,Borj Barajneh,F,TRUE,USD,lender,none,FALSE,2.0,1000,408.0,paid
2689,,Food Market,Food,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,325,147.0,paid
2690,en,Office Supplies,Retail,Tajikistan,Khujand,F,TRUE,USD,partner,none,FALSE,1.0,600,383.0,paid
2691,,Pharmacy,Health,Paraguay,Caaguazú,F,TRUE,PYG,partner,partner,FALSE,1.0,1050,202.0,paid
2692,en,Charcoal Sales,Retail,Ghana,Accra,M,TRUE,GHS,partner,partner,FALSE,1.0,575,241.0,paid
2693,en,Food Production/Sales,Food,Tajikistan,Isfara,M,TRUE,TJS,partner,partner,FALSE,1.0,1175,376.0,paid
2694,en,Taxi,Transportation,Cambodia,Banteay Meanchey,F,TRUE,USD,partner,none,FALSE,1.0,1200,361.0,paid
2695,,Retail,Retail,Paraguay,Ciudad Del Este,F,TRUE,PYG,partner,partner,FALSE,1.0,925,109.0,paid
2696,en,Tailoring,Services,Afghanistan,Jalalabad,M,TRUE,AFN,partner,partner,FALSE,2.0,1075,18.0,paid
2697,en,General Store,Retail,Philippines,Dipolog City,F,TRUE,PHP,lender,partner,FALSE,2.0,300,310.0,paid
2698,,Retail,Retail,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,250,277.0,paid
2699,en,Grocery Store,Food,Philippines,"Dawo, Dapitan City",F,TRUE,PHP,lender,partner,FALSE,2.0,150,208.0,paid
2700,en,Animal Sales,Agriculture,Tajikistan,Khujand,F,TRUE,USD,partner,none,FALSE,1.0,1200,402.0,paid
2701,en,Farming,Agriculture,Afghanistan,Jalalabad,M,TRUE,AFN,partner,partner,FALSE,2.0,1050,16.0,paid
2702,en,Animal Sales,Agriculture,Afghanistan,Jalalabad,M,TRUE,AFN,partner,partner,FALSE,2.0,1050,16.0,paid
2703,en,Construction Supplies,Construction,Ukraine,Uzhgorod,M,TRUE,UAH,partner,partner,FALSE,1.0,900,386.0,paid
2704,,Clothing Sales,Clothing,Senegal,Ziguinchor,F,TRUE,XOF,partner,partner,FALSE,1.0,650,197.0,paid
2705,,Retail,Retail,Tajikistan,Tursun-zoda,F,TRUE,TJS,partner,partner,FALSE,1.0,1200,329.0,paid
2706,en,Livestock,Agriculture,Azerbaijan,Khachmaz Town,F,TRUE,AZN,partner,partner,FALSE,1.0,1200,452.0,paid
2707,,Retail,Retail,Mali,Sikasso,F,TRUE,XOF,partner,partner,FALSE,2.0,1950,214.0,paid
2708,en,Food Production/Sales,Food,Philippines,"San Mateo Quirino, Isabela",F,TRUE,PHP,partner,partner,FALSE,2.0,200,206.0,paid
2709,en,Motorcycle Transport,Transportation,Philippines,"Bianrzang Quirino, Isabela",M,TRUE,PHP,partner,partner,FALSE,2.0,100,206.0,paid
2710,en,General Store,Retail,Philippines,"Old San Mariano, San Mariano Isabela",F,TRUE,PHP,partner,partner,FALSE,2.0,225,203.0,paid
2711,,Farm Supplies,Agriculture,Nicaragua,Managua,M,TRUE,NIO,partner,partner,FALSE,1.0,100,211.0,paid
2712,,Construction,Construction,Nicaragua,Chontales,F,TRUE,NIO,partner,partner,FALSE,2.0,600,358.0,paid
2713,,Clothing Sales,Clothing,Peru,"Puno, Puno",F,TRUE,PEN,partner,partner,FALSE,2.0,250,161.0,paid
2714,en,Fishing,Food,Cambodia,Chreaek Village,F,TRUE,KHR,lender,partner,FALSE,1.0,1425,408.0,paid
2715,en,Cattle,Agriculture,Cambodia,Phum Dabprambei Village,F,TRUE,KHR,lender,partner,FALSE,1.0,2950,383.0,paid
2716,en,Food,Food,Cambodia,Phum Soupy Village,M,TRUE,KHR,lender,partner,FALSE,1.0,1150,403.0,paid
2717,en,Sewing,Services,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,350,147.0,paid
2718,en,Construction Supplies,Construction,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,500,147.0,paid
2719,en,Souvenir Sales,Retail,Cambodia,Sdao Kanlaeng Village,F,TRUE,KHR,lender,partner,FALSE,1.0,750,235.0,paid
2720,en,Agriculture,Agriculture,Cambodia,Sambuor Village,F,TRUE,KHR,lender,partner,FALSE,1.0,375,163.0,paid
2721,en,Pigs,Agriculture,Cambodia,Bro Vash Village,F,TRUE,KHR,lender,partner,FALSE,1.0,250,103.0,paid
2722,,Services,Services,Bolivia,,F,TRUE,BOB,partner,partner,FALSE,1.0,4500,161.0,paid
2723,,Retail,Retail,Peru,"Puno, Puno",F,TRUE,PEN,partner,partner,FALSE,2.0,400,161.0,paid
2724,,Catering,Food,Peru,"Rioja, San Martin",F,TRUE,PEN,partner,partner,FALSE,1.0,350,223.0,paid
2725,en,Motorcycle Transport,Transportation,Cambodia,Damnak Sangke Village,F,TRUE,KHR,lender,partner,FALSE,1.0,500,233.0,paid
2726,en,Fruits & Vegetables,Food,Cambodia,Battambang,F,TRUE,USD,partner,none,FALSE,1.0,450,267.0,paid
2727,en,Butcher Shop,Food,Azerbaijan,Agsu,M,TRUE,USD,partner,none,FALSE,2.0,1200,427.0,paid
2728,en,Services,Services,Azerbaijan,Agsu,M,TRUE,USD,partner,none,FALSE,2.0,500,427.0,paid
2729,en,Clothing Sales,Clothing,Azerbaijan,Sumgayit City,F,TRUE,USD,partner,none,FALSE,1.0,400,366.0,paid
2730,en,Retail,Retail,Azerbaijan,Devechi,F,TRUE,USD,partner,none,FALSE,2.0,1175,427.0,paid
2731,,Charcoal Sales,Retail,Togo,Aného,M,TRUE,USD,partner,none,FALSE,1.0,750,359.0,paid
2732,en,General Store,Retail,Ghana,Somanya,F,TRUE,USD,partner,none,FALSE,1.0,750,276.0,paid
2733,en,Food Market,Food,Ghana,Somanya,F,TRUE,USD,partner,none,FALSE,1.0,650,276.0,paid
2734,en,Livestock,Agriculture,Azerbaijan,Salyan Region,M,TRUE,USD,partner,none,FALSE,1.0,1200,427.0,paid
2735,en,Farming,Agriculture,Ecuador,Baba,M,TRUE,USD,lender,none,FALSE,2.0,625,252.0,paid
2736,,Cosmetics Sales,Retail,Mexico,"Apodaca, N. L.",F,TRUE,USD,partner,none,FALSE,1.0,475,140.0,paid
2737,en,Retail,Retail,Samoa,Lotofaga Aleipata,F,TRUE,USD,partner,none,FALSE,2.0,1200,369.0,paid
2738,en,Clothing Sales,Clothing,Tajikistan,Khujand,F,TRUE,USD,partner,none,FALSE,2.0,400,142.0,paid
2739,en,Restaurant,Food,Nigeria,Benin City,M,TRUE,USD,partner,none,FALSE,3.0,400,244.0,paid
2740,en,Food Market,Food,Nigeria,Benin City,F,TRUE,USD,partner,none,FALSE,2.0,400,240.0,paid
2741,en,Clothing Sales,Clothing,Cambodia,Phnom Penh City,F,TRUE,USD,partner,none,FALSE,1.0,1000,539.0,paid
2742,en,Tailoring,Services,Afghanistan,Kabul,F,TRUE,USD,partner,none,FALSE,2.0,425,243.0,paid
2743,en,General Store,Retail,Samoa,Fagalii Uta,F,TRUE,USD,partner,none,FALSE,1.0,850,366.0,paid
2744,en,Food Production/Sales,Food,Ecuador,Guayaquil,M,TRUE,USD,partner,none,FALSE,1.0,600,169.0,paid
2745,en,Farming,Agriculture,Ecuador,Baba,M,TRUE,USD,lender,none,FALSE,2.0,1200,245.0,paid
2746,en,Farming,Agriculture,Ecuador,Guayaquil,M,TRUE,USD,lender,none,FALSE,1.0,675,377.0,paid
2747,en,Transportation,Transportation,Cambodia,Phnom Penh City,F,TRUE,USD,partner,none,FALSE,1.0,700,536.0,paid
2748,,Poultry,Agriculture,Mozambique,"Boane, Maputo",F,TRUE,USD,partner,none,FALSE,2.0,425,266.0,paid
2749,en,Clothing Sales,Clothing,Nigeria,Abuja,F,TRUE,USD,partner,none,FALSE,3.0,900,359.0,paid
2750,en,Food Production/Sales,Food,Mexico,"Escobedo, N. L.",F,TRUE,USD,partner,none,FALSE,1.0,275,79.0,paid
2751,en,Personal Housing Expenses,Housing,Cambodia,Phnom Penh City,F,TRUE,USD,partner,none,FALSE,2.0,1000,299.0,paid
2752,en,Grocery Store,Food,Mexico,Acuna,F,TRUE,USD,partner,none,FALSE,1.0,1000,366.0,paid
2753,en,Farming,Agriculture,Kenya,Kiambu,F,TRUE,USD,lender,none,TRUE,1.0,1200,,defaulted
2754,en,Sewing,Services,Cambodia,Phnom Penh City,F,TRUE,USD,partner,none,FALSE,1.0,1000,359.0,paid
2755,,Catering,Food,Peru,"Puno, Puno",F,TRUE,PEN,lender,partner,FALSE,2.0,975,161.0,paid
2756,en,Pharmacy,Health,Cambodia,Choeung Wat Village,M,TRUE,KHR,lender,partner,FALSE,1.0,500,409.0,paid
2757,,Clothing Sales,Clothing,Paraguay,San Lorenzo,F,TRUE,PYG,partner,partner,FALSE,1.0,275,375.0,paid
2758,en,Food Production/Sales,Food,Tanzania,Dar Es Salaam,M,TRUE,TZS,lender,partner,FALSE,1.0,625,196.0,paid
2759,en,Weaving,Arts,Cambodia,Khsach Kandal District,F,TRUE,USD,partner,none,FALSE,2.0,300,203.0,paid
2760,,Clothing Sales,Clothing,Peru,"Puno, Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,500,149.0,paid
2761,,Food Production/Sales,Food,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,2725,144.0,paid
2762,,Grocery Store,Food,Peru,Huancayo,M,TRUE,PEN,partner,partner,FALSE,1.0,325,277.0,paid
2763,en,Textiles,Arts,Peru,Pucallpa-ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,975,149.0,paid
2764,en,Agriculture,Agriculture,Peru,Pucallpa-ucayali,F,TRUE,PEN,partner,partner,FALSE,2.0,800,120.0,paid
2765,,Animal Sales,Agriculture,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,500,204.0,paid
2766,en,Grocery Store,Food,Peru,Pucallpa-ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,325,149.0,paid
2767,en,Food Production/Sales,Food,Samoa,Elise Fou,F,TRUE,WST,lender,partner,FALSE,1.0,275,392.0,paid
2768,en,Food Production/Sales,Food,Samoa,Mulifanua,F,TRUE,WST,lender,partner,FALSE,1.0,425,400.0,paid
2769,en,Beauty Salon,Services,Tanzania,Dar Es Salaam,F,TRUE,TZS,lender,partner,FALSE,2.0,1825,130.0,paid
2770,,General Store,Retail,Peru,Lima,F,TRUE,PEN,partner,partner,FALSE,2.0,275,209.0,paid
2771,,Carpentry,Construction,Peru,Lima,F,TRUE,PEN,lender,partner,FALSE,2.0,400,178.0,paid
2772,,Computers,Services,Peru,Lima,F,TRUE,PEN,lender,partner,FALSE,2.0,400,178.0,paid
2773,en,Food Production/Sales,Food,Cambodia,Angkrang Village,F,TRUE,KHR,lender,partner,FALSE,1.0,2200,393.0,paid
2774,en,Farming,Agriculture,Cambodia,Beong Veng Village,F,TRUE,KHR,lender,partner,FALSE,1.0,250,362.0,paid
2775,en,Weaving,Arts,Cambodia,Khsach Kandal District,F,TRUE,USD,partner,none,FALSE,2.0,800,259.0,paid
2776,en,Fishing,Food,Cambodia,Phum Por Village,F,TRUE,KHR,lender,partner,FALSE,1.0,375,273.0,paid
2777,en,Liquor Store / Off-License,Food,Nigeria,Lagos State,F,TRUE,NGN,lender,partner,FALSE,2.0,375,208.0,paid
2778,en,Poultry,Agriculture,Kenya,Rongo,F,TRUE,KES,partner,partner,FALSE,1.0,300,392.0,paid
2779,en,Soft Drinks,Food,Nigeria,Lagos State,F,TRUE,NGN,lender,partner,FALSE,3.0,1000,239.0,paid
2780,en,Soft Drinks,Food,Nigeria,Lagos State,F,TRUE,NGN,lender,partner,FALSE,2.0,1000,239.0,paid
2781,en,Agriculture,Agriculture,Samoa,Lepale Fasitoo,F,TRUE,WST,lender,partner,FALSE,1.0,975,392.0,paid
2782,en,Farming,Agriculture,Samoa,Fagasa,F,TRUE,WST,lender,partner,FALSE,2.0,275,400.0,paid
2783,en,Farming,Agriculture,Samoa,Fagasa,F,TRUE,WST,lender,partner,FALSE,1.0,275,400.0,paid
2784,en,Cloth & Dressmaking Supplies,Retail,Lebanon,Old Saida,F,TRUE,USD,lender,none,FALSE,1.0,1200,375.0,paid
2785,en,General Store,Retail,Samoa,Moamoa K Tai,F,TRUE,WST,lender,partner,FALSE,1.0,250,400.0,paid
2786,en,Farming,Agriculture,Samoa,Satuiatua Savaii,F,TRUE,WST,lender,partner,FALSE,1.0,250,400.0,paid
2787,en,Clothing Sales,Clothing,Samoa,Fogatuli Savaii,F,TRUE,WST,lender,partner,FALSE,1.0,250,392.0,paid
2788,en,Fruits & Vegetables,Food,Tajikistan,Shahrituz,M,TRUE,TJS,partner,partner,FALSE,3.0,600,307.0,paid
2789,en,Farming,Agriculture,Tajikistan,Khujand,M,TRUE,TJS,partner,partner,FALSE,1.0,1050,385.0,paid
2790,,Cattle,Agriculture,Tajikistan,"Gafurov, Tajikistan",F,TRUE,TJS,partner,partner,FALSE,1.0,475,272.0,paid
2791,en,Cattle,Agriculture,Cambodia,Kanthorm Village,F,TRUE,KHR,lender,partner,FALSE,1.0,325,333.0,paid
2792,,General Store,Retail,Benin,Cotonou,F,TRUE,XOF,lender,partner,FALSE,2.0,225,232.0,paid
2793,,Retail,Retail,Benin,Cotonou,F,TRUE,XOF,lender,partner,FALSE,2.0,225,232.0,paid
2794,en,Carpentry,Construction,Ghana,Nkawkaw,M,TRUE,GHS,partner,partner,FALSE,1.0,775,251.0,paid
2795,en,Retail,Retail,Ghana,Nkawkaw,F,TRUE,GHS,partner,partner,FALSE,1.0,475,251.0,paid
2796,,Retail,Retail,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,2.0,300,273.0,paid
2797,,Cosmetics Sales,Retail,Peru,Tarma,F,TRUE,PEN,lender,partner,FALSE,2.0,150,273.0,paid
2798,en,Fruits & Vegetables,Food,Ghana,Nkawkaw,F,TRUE,GHS,partner,partner,FALSE,1.0,325,251.0,paid
2799,en,Food Production/Sales,Food,Ghana,Nkawkaw,F,TRUE,GHS,partner,partner,FALSE,1.0,325,251.0,paid
2800,en,Grocery Store,Food,Ghana,Nkawkaw,F,TRUE,GHS,partner,partner,FALSE,1.0,400,251.0,paid
2801,en,Electrical Goods,Retail,Ukraine,Zaporozhye,F,TRUE,UAH,lender,partner,FALSE,2.0,400,119.0,paid
2802,,Grocery Store,Food,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,325,203.0,paid
2803,en,Bicycle Sales,Retail,Ukraine,Kherson,M,TRUE,UAH,partner,partner,FALSE,1.0,625,395.0,paid
2804,en,Services,Services,Ukraine,Drogobych,M,TRUE,UAH,partner,partner,FALSE,1.0,625,201.0,paid
2805,,Paper Sales,Retail,Mexico,Nuevo Laredo,F,TRUE,MXN,lender,partner,FALSE,1.0,1100,391.0,paid
2806,en,Food Market,Food,Ghana,Elmina,F,TRUE,GHS,lender,partner,FALSE,2.0,325,240.0,paid
2807,en,Clothing Sales,Clothing,Ukraine,Novomoskovsk,F,TRUE,UAH,lender,partner,FALSE,1.0,1025,180.0,paid
2808,,Cloth & Dressmaking Supplies,Retail,Senegal,Thiékène; Thiès,F,TRUE,XOF,lender,partner,FALSE,1.0,525,220.0,paid
2809,,Home Products Sales,Retail,Senegal,Thies,F,TRUE,XOF,lender,partner,FALSE,1.0,825,220.0,paid
2810,,Soft Drinks,Food,Nicaragua,Leon,M,TRUE,NIO,partner,partner,FALSE,1.0,675,179.0,paid
2811,en,Cereals,Food,Uganda,Pallisa,F,TRUE,UGX,lender,partner,FALSE,1.0,425,312.0,paid
2812,,Retail,Retail,Senegal,Ziguinchor,F,TRUE,XOF,lender,partner,FALSE,1.0,525,197.0,paid
2813,,Food Production/Sales,Food,Peru,,F,TRUE,USD,lender,none,FALSE,1.0,175,208.0,paid
2814,,Grocery Store,Food,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,2.0,325,205.0,paid
2815,en,Pharmacy,Health,Uganda,Lugazi,F,TRUE,UGX,partner,partner,FALSE,2.0,525,154.0,paid
2816,en,Poultry,Agriculture,Tanzania,Mwanza,F,TRUE,TZS,lender,partner,FALSE,2.0,400,319.0,paid
2817,,Clothing Sales,Clothing,Peru,,F,TRUE,USD,lender,none,FALSE,1.0,175,83.0,paid
2818,en,Grocery Store,Food,Cambodia,Pursat,F,TRUE,USD,partner,none,FALSE,1.0,600,215.0,paid
2819,en,Fish Selling,Food,Ghana,Nkawkaw,F,TRUE,GHS,partner,partner,FALSE,1.0,400,246.0,paid
2820,en,Grocery Store,Food,Tajikistan,Isfara,F,TRUE,TJS,partner,partner,FALSE,2.0,725,244.0,paid
2821,,Cosmetics Sales,Retail,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,550,266.0,paid
2822,en,Farming,Agriculture,Cambodia,Banteay Meanchey,F,TRUE,USD,partner,none,FALSE,1.0,1000,208.0,paid
2823,en,Transportation,Transportation,Ghana,Somanya,M,TRUE,GHS,partner,partner,FALSE,1.0,625,243.0,paid
2824,en,Services,Services,Afghanistan,Kabul,F,TRUE,AFN,partner,partner,FALSE,2.0,850,237.0,paid
2825,en,General Store,Retail,Afghanistan,Kabul,F,TRUE,AFN,partner,partner,FALSE,2.0,850,298.0,paid
2826,en,Fuel/Firewood,Retail,Nigeria,Lagos State,F,TRUE,NGN,lender,partner,FALSE,2.0,950,298.0,paid
2827,,Agriculture,Agriculture,Peru,Tarma,M,TRUE,PEN,partner,partner,FALSE,2.0,425,211.0,paid
2828,en,Electrical Goods,Retail,Ghana,Elmina,F,TRUE,GHS,lender,partner,FALSE,2.0,400,330.0,paid
2829,en,Sewing,Services,Philippines,"Puntod Lopez Jaena,misamis Occidental",F,TRUE,PHP,partner,partner,FALSE,2.0,325,237.0,paid
2830,en,Farming,Agriculture,Samoa,Nonoa,M,TRUE,WST,lender,partner,FALSE,1.0,1025,400.0,paid
2831,en,Food Production/Sales,Food,Samoa,Levi Saleimoa,F,TRUE,WST,lender,partner,FALSE,1.0,600,400.0,paid
2832,en,Farming,Agriculture,Samoa,Gagaifo,F,TRUE,WST,lender,partner,FALSE,1.0,575,400.0,paid
2833,,Call Center,Services,Peru,"Victor Larco, Trujillo - La Libertad",F,TRUE,PEN,partner,partner,FALSE,1.0,425,207.0,paid
2834,,Bakery,Food,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,2.0,325,213.0,paid
2835,en,Clothing Sales,Clothing,Tajikistan,Dushanbe,F,TRUE,TJS,partner,partner,FALSE,2.0,1150,212.0,paid
2836,en,Agriculture,Agriculture,Cambodia,Prey Veng Province,F,TRUE,USD,partner,none,FALSE,1.0,1000,329.0,paid
2837,,Agriculture,Agriculture,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,2.0,650,275.0,paid
2838,,Construction,Construction,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,1.0,200,219.0,paid
2839,en,Food Market,Food,Nigeria,Benin City,F,TRUE,NGN,lender,partner,FALSE,2.0,675,269.0,paid
2840,,Transportation,Transportation,Nicaragua,Leon,M,TRUE,NIO,partner,partner,FALSE,1.0,750,224.0,paid
2841,en,Electronics Sales,Retail,Nigeria,"Ibadan, Oyo State",M,TRUE,NGN,lender,partner,FALSE,3.0,475,269.0,paid
2842,en,Shoe Sales,Retail,Nigeria,"Ibadan, Oyo State",F,TRUE,NGN,lender,partner,FALSE,2.0,675,298.0,paid
2843,,Traveling Sales,Retail,Peru,Pucallpa,F,TRUE,PEN,partner,partner,FALSE,2.0,275,212.0,paid
2844,,Restaurant,Food,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,1.0,325,222.0,paid
2845,en,Call Center,Services,Nigeria,"Ibadan, Oyo State",F,TRUE,NGN,lender,partner,FALSE,2.0,675,269.0,paid
2846,en,Used Clothing,Clothing,Nigeria,Lagos State,F,TRUE,NGN,lender,partner,FALSE,2.0,350,237.0,paid
2847,en,Cereals,Food,Ghana,Offinsu,F,TRUE,GHS,partner,partner,FALSE,1.0,550,267.0,paid
2848,,Retail,Retail,Bolivia,El Alto / La Paz,F,TRUE,BOB,partner,partner,FALSE,1.0,4625,176.0,paid
