,description.languages,status,funded_amount,activity,sector,location.country,location.town,partner_id,borrowers.gender,borrowers.pictured,terms.disbursal_amount,terms.disbursal_currency,terms.loan_amount,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,journal_totals.entries,delinquent,duration
2642,en,paid,500,Bakery,Food,Cambodia,Pursat,106,M,True,500.0,USD,500,partner,none,1.0,False,163.0
2643,,paid,200,Agriculture,Agriculture,Peru,Tarma,71,M,True,600.0,PEN,200,partner,partner,2.0,False,252.0
2644,,paid,725,Livestock,Agriculture,Viet Nam,Me Linh,67,F,True,12000000.0,VND,725,partner,partner,1.0,False,392.0
2645,,paid,475,Services,Services,Mozambique,Namaacha,23,M,True,11000.0,MZN,475,lender,partner,1.0,False,339.0
2646,,paid,550,Farming,Agriculture,Indonesia,"Melaya, Bali",82,M,True,6000000.0,IDR,550,lender,partner,1.0,False,185.0
2647,,paid,550,Farming,Agriculture,Indonesia,"Melaya, Bali",82,M,True,6000000.0,IDR,550,lender,partner,1.0,False,185.0
2648,en,paid,175,Charcoal Sales,Retail,Philippines,"Fatima, General Santos City",125,F,True,8000.0,PHP,175,partner,partner,2.0,False,141.0
2649,en,paid,850,Soft Drinks,Food,Nigeria,Benin City,20,F,True,100000.0,NGN,850,partner,partner,2.0,False,232.0
2650,,paid,325,Embroidery,Arts,Peru,Huancayo,71,F,True,1000.0,PEN,325,partner,partner,1.0,False,229.0
2651,en,paid,425,Grocery Store,Food,Ghana,Accra,88,F,True,500.0,GHS,425,partner,partner,1.0,False,244.0
2652,,paid,600,Food Market,Food,Viet Nam,Phuc Yen,67,F,True,10000000.0,VND,600,partner,partner,1.0,False,409.0
2653,,paid,300,Retail,Retail,Benin,Cotonou,104,F,True,150000.0,XOF,300,partner,partner,2.0,False,175.0
2654,en,paid,425,Photography,Services,Nigeria,Benin City,20,M,True,50000.0,NGN,425,partner,partner,2.0,False,263.0
2655,,paid,525,Crafts,Arts,Nicaragua,Leon,96,F,True,10000.0,NIO,525,partner,partner,2.0,False,401.0
2656,,paid,650,Food Production/Sales,Food,Peru,Ayacucho,70,F,True,2000.0,PEN,650,partner,partner,1.0,False,194.0
2657,,paid,225,Tailoring,Services,Nicaragua,Managua,74,F,True,4000.0,NIO,225,partner,partner,1.0,False,177.0
2658,,paid,300,Cosmetics Sales,Retail,Togo,Adidogomé,111,F,True,150000.0,XOF,300,partner,partner,2.0,False,396.0
2659,,paid,800,Cloth & Dressmaking Supplies,Retail,Togo,Adidogomé,111,F,True,400000.0,XOF,800,partner,partner,2.0,False,396.0
2660,en,paid,425,Tailoring,Services,Tanzania,Mwanza,90,F,True,500000.0,TZS,425,lender,partner,2.0,False,334.0
2661,en,paid,350,Food Production/Sales,Food,Ghana,Elmina,91,M,True,400.0,GHS,350,partner,partner,1.0,False,239.0
2662,en,paid,875,Retail,Retail,Ukraine,Uzhgorod,26,F,True,5000.0,UAH,875,partner,partner,1.0,False,393.0
2663,,paid,500,Food Production/Sales,Food,Peru,Huancayo,71,F,True,1500.0,PEN,500,partner,partner,1.0,False,291.0
2664,,paid,650,Bakery,Food,Peru,Huancayo,71,F,True,2000.0,PEN,650,partner,partner,1.0,False,292.0
2665,,paid,325,Pharmacy,Health,Peru,Huancayo,71,F,True,1000.0,PEN,325,partner,partner,1.0,False,291.0
2666,,paid,650,Cosmetics Sales,Retail,Peru,Huancayo,71,F,True,2000.0,PEN,650,partner,partner,2.0,False,292.0
2667,,paid,700,Charcoal Sales,Retail,Togo,Agoe,111,F,True,350000.0,XOF,700,partner,partner,1.0,False,395.0
2668,,paid,975,Restaurant,Food,Togo,Agoe,111,F,True,500000.0,XOF,975,partner,partner,1.0,False,395.0
2669,,paid,525,Retail,Retail,Nicaragua,Leon,96,F,True,10000.0,NIO,525,partner,partner,2.0,False,246.0
2670,en,paid,325,Clothing Sales,Clothing,Philippines,"Clarin, Misamis Occidental",126,F,True,14900.0,PHP,325,lender,partner,2.0,False,229.0
2671,,paid,250,Taxi,Transportation,Peru,Juliaca,71,M,True,700.0,PEN,250,partner,partner,2.0,False,223.0
2672,,paid,175,Retail,Retail,Peru,Huancayo,71,F,True,500.0,PEN,175,partner,partner,1.0,False,291.0
2673,en,paid,1150,Food Market,Food,Uganda,Kampala,112,F,True,2300000.0,UGX,1150,lender,partner,2.0,False,186.0
2674,en,paid,125,Farming,Agriculture,Philippines,"Sta. Josefa, Agusan Del Sur",125,F,True,6000.0,PHP,125,partner,partner,2.0,False,176.0
2675,en,paid,350,Soft Drinks,Food,Ghana,Elmina,91,F,True,400.0,GHS,350,partner,partner,1.0,False,236.0
2676,en,paid,275,Food Production/Sales,Food,Ghana,Elmina,91,F,True,300.0,GHS,275,partner,partner,1.0,False,236.0
2677,en,paid,1000,Furniture Making,Manufacturing,Cambodia,Battambang,106,F,True,1000.0,USD,1000,partner,none,1.0,False,210.0
2678,,paid,300,Liquor Store / Off-License,Food,Togo,Agoe,111,F,True,150000.0,XOF,300,partner,partner,1.0,False,392.0
2679,en,paid,275,Restaurant,Food,Ghana,Obuasi,88,F,True,300.0,GHS,275,partner,partner,1.0,False,241.0
2680,en,paid,1000,Pub,Food,Uganda,Kyengera,65,F,True,2000000.0,UGX,1000,lender,partner,1.0,False,389.0
2681,,paid,650,Natural Medicines,Health,Peru,Huancayo,71,F,True,2000.0,PEN,650,partner,partner,1.0,False,292.0
2682,en,paid,250,Grocery Store,Food,Cambodia,Pursat,106,F,True,1000000.0,KHR,250,partner,partner,1.0,False,264.0
2683,,paid,325,Fish Selling,Food,Peru,Juliaca,71,F,True,1000.0,PEN,325,partner,partner,2.0,False,218.0
2684,en,paid,175,Food Production/Sales,Food,Ghana,Elmina,91,F,True,200.0,GHS,175,partner,partner,1.0,False,236.0
2685,,paid,600,General Store,Retail,Togo,Adidogomé,111,F,True,300000.0,XOF,600,partner,partner,1.0,False,392.0
2686,en,paid,1175,Transportation,Transportation,Peru,Ayacucho,70,F,True,3600.0,PEN,1175,partner,partner,1.0,False,149.0
2687,,paid,1025,General Store,Retail,Mozambique,"Catembe, Maputo",23,F,True,25000.0,MZN,1025,lender,partner,1.0,False,316.0
2688,en,paid,1000,Grocery Store,Food,Lebanon,Borj Barajneh,77,F,True,1000.0,USD,1000,lender,none,2.0,False,408.0
2689,,paid,325,Food Market,Food,Peru,Ayacucho,70,F,True,1000.0,PEN,325,partner,partner,1.0,False,147.0
2690,en,paid,600,Office Supplies,Retail,Tajikistan,Khujand,100,F,True,600.0,USD,600,partner,none,1.0,False,383.0
2691,,paid,1050,Pharmacy,Health,Paraguay,Caaguazú,58,F,True,5000000.0,PYG,1050,partner,partner,1.0,False,202.0
2692,en,paid,575,Charcoal Sales,Retail,Ghana,Accra,88,M,True,700.0,GHS,575,partner,partner,1.0,False,241.0
2693,en,paid,1175,Food Production/Sales,Food,Tajikistan,Isfara,100,M,True,4000.0,TJS,1175,partner,partner,1.0,False,376.0
2694,en,paid,1200,Taxi,Transportation,Cambodia,Banteay Meanchey,106,F,True,1200.0,USD,1200,partner,none,1.0,False,361.0
2695,,paid,925,Retail,Retail,Paraguay,Ciudad Del Este,58,F,True,4500000.0,PYG,925,partner,partner,1.0,False,109.0
2696,en,paid,1075,Tailoring,Services,Afghanistan,Jalalabad,34,M,True,50000.0,AFN,1075,partner,partner,2.0,False,18.0
2697,en,paid,300,General Store,Retail,Philippines,Dipolog City,126,F,True,14000.0,PHP,300,lender,partner,2.0,False,310.0
2698,,paid,250,Retail,Retail,Peru,Huancayo,71,F,True,700.0,PEN,250,partner,partner,1.0,False,277.0
2699,en,paid,150,Grocery Store,Food,Philippines,"Dawo, Dapitan City",126,F,True,7000.0,PHP,150,lender,partner,2.0,False,208.0
2700,en,paid,1200,Animal Sales,Agriculture,Tajikistan,Khujand,100,F,True,1200.0,USD,1200,partner,none,1.0,False,402.0
2701,en,paid,1050,Farming,Agriculture,Afghanistan,Jalalabad,34,M,True,50000.0,AFN,1050,partner,partner,2.0,False,16.0
2702,en,paid,1050,Animal Sales,Agriculture,Afghanistan,Jalalabad,34,M,True,50000.0,AFN,1050,partner,partner,2.0,False,16.0
2703,en,paid,900,Construction Supplies,Construction,Ukraine,Uzhgorod,26,M,True,7000.0,UAH,900,partner,partner,1.0,False,386.0
2704,,paid,650,Clothing Sales,Clothing,Senegal,Ziguinchor,105,F,True,300000.0,XOF,650,partner,partner,1.0,False,197.0
2705,,paid,1200,Retail,Retail,Tajikistan,Tursun-zoda,63,F,True,4000.0,TJS,1200,partner,partner,1.0,False,329.0
2706,en,paid,1200,Livestock,Agriculture,Azerbaijan,Khachmaz Town,30,F,True,970.0,AZN,1200,partner,partner,1.0,False,452.0
2707,,paid,1950,Retail,Retail,Mali,Sikasso,78,F,True,1000000.0,XOF,1950,partner,partner,2.0,False,214.0
2708,en,paid,200,Food Production/Sales,Food,Philippines,"San Mateo Quirino, Isabela",123,F,True,9000.0,PHP,200,partner,partner,2.0,False,206.0
2709,en,paid,100,Motorcycle Transport,Transportation,Philippines,"Bianrzang Quirino, Isabela",123,M,True,4000.0,PHP,100,partner,partner,2.0,False,206.0
2710,en,paid,225,General Store,Retail,Philippines,"Old San Mariano, San Mariano Isabela",123,F,True,10000.0,PHP,225,partner,partner,2.0,False,203.0
2711,,paid,100,Farm Supplies,Agriculture,Nicaragua,Managua,98,M,True,1500.0,NIO,100,partner,partner,1.0,False,211.0
2712,,paid,600,Construction,Construction,Nicaragua,Chontales,98,F,True,12000.0,NIO,600,partner,partner,2.0,False,358.0
2713,,paid,250,Clothing Sales,Clothing,Peru,"Puno, Puno",72,F,True,700.0,PEN,250,partner,partner,2.0,False,161.0
2714,en,paid,1425,Fishing,Food,Cambodia,Chreaek Village,109,F,True,5800000.0,KHR,1425,lender,partner,1.0,False,408.0
2715,en,paid,2950,Cattle,Agriculture,Cambodia,Phum Dabprambei Village,109,F,True,12000000.0,KHR,2950,lender,partner,1.0,False,383.0
2716,en,paid,1150,Food,Food,Cambodia,Phum Soupy Village,109,M,True,4650000.0,KHR,1150,lender,partner,1.0,False,403.0
2717,en,paid,350,Sewing,Services,Peru,Ayacucho,70,F,True,1050.0,PEN,350,partner,partner,1.0,False,147.0
2718,en,paid,500,Construction Supplies,Construction,Peru,Ayacucho,70,F,True,1500.0,PEN,500,partner,partner,1.0,False,147.0
2719,en,paid,750,Souvenir Sales,Retail,Cambodia,Sdao Kanlaeng Village,109,F,True,3000000.0,KHR,750,lender,partner,1.0,False,235.0
2720,en,paid,375,Agriculture,Agriculture,Cambodia,Sambuor Village,109,F,True,1500000.0,KHR,375,lender,partner,1.0,False,163.0
2721,en,paid,250,Pigs,Agriculture,Cambodia,Bro Vash Village,109,F,True,1000000.0,KHR,250,lender,partner,1.0,False,103.0
2722,,paid,4500,Services,Services,Bolivia,,73,F,True,31500.0,BOB,4500,partner,partner,1.0,False,161.0
2723,,paid,400,Retail,Retail,Peru,"Puno, Puno",72,F,True,1200.0,PEN,400,partner,partner,2.0,False,161.0
2724,,paid,350,Catering,Food,Peru,"Rioja, San Martin",72,F,True,1000.0,PEN,350,partner,partner,1.0,False,223.0
2725,en,paid,500,Motorcycle Transport,Transportation,Cambodia,Damnak Sangke Village,109,F,True,2000000.0,KHR,500,lender,partner,1.0,False,233.0
2726,en,paid,450,Fruits & Vegetables,Food,Cambodia,Battambang,106,F,True,450.0,USD,450,partner,none,1.0,False,267.0
2727,en,paid,1200,Butcher Shop,Food,Azerbaijan,Agsu,31,M,True,1200.0,USD,1200,partner,none,2.0,False,427.0
2728,en,paid,500,Services,Services,Azerbaijan,Agsu,31,M,True,500.0,USD,500,partner,none,2.0,False,427.0
2729,en,paid,400,Clothing Sales,Clothing,Azerbaijan,Sumgayit City,31,F,True,400.0,USD,400,partner,none,1.0,False,366.0
2730,en,paid,1175,Retail,Retail,Azerbaijan,Devechi,31,F,True,1175.0,USD,1175,partner,none,2.0,False,427.0
2731,,paid,750,Charcoal Sales,Retail,Togo,Aného,22,M,True,750.0,USD,750,partner,none,1.0,False,359.0
2732,en,paid,750,General Store,Retail,Ghana,Somanya,19,F,True,750.0,USD,750,partner,none,1.0,False,276.0
2733,en,paid,650,Food Market,Food,Ghana,Somanya,19,F,True,650.0,USD,650,partner,none,1.0,False,276.0
2734,en,paid,1200,Livestock,Agriculture,Azerbaijan,Salyan Region,30,M,True,1200.0,USD,1200,partner,none,1.0,False,427.0
2735,en,paid,625,Farming,Agriculture,Ecuador,Baba,7,M,True,625.0,USD,625,lender,none,2.0,False,252.0
2736,,paid,475,Cosmetics Sales,Retail,Mexico,"Apodaca, N. L.",16,F,True,475.0,USD,475,partner,none,1.0,False,140.0
2737,en,paid,1200,Retail,Retail,Samoa,Lotofaga Aleipata,15,F,True,1200.0,USD,1200,partner,none,2.0,False,369.0
2738,en,paid,400,Clothing Sales,Clothing,Tajikistan,Khujand,47,F,True,400.0,USD,400,partner,none,2.0,False,142.0
2739,en,paid,400,Restaurant,Food,Nigeria,Benin City,20,M,True,400.0,USD,400,partner,none,3.0,False,244.0
2740,en,paid,400,Food Market,Food,Nigeria,Benin City,20,F,True,400.0,USD,400,partner,none,2.0,False,240.0
2741,en,paid,1000,Clothing Sales,Clothing,Cambodia,Phnom Penh City,9,F,True,1000.0,USD,1000,partner,none,1.0,False,539.0
2742,en,paid,425,Tailoring,Services,Afghanistan,Kabul,34,F,True,425.0,USD,425,partner,none,2.0,False,243.0
2743,en,paid,850,General Store,Retail,Samoa,Fagalii Uta,15,F,True,850.0,USD,850,partner,none,1.0,False,366.0
2744,en,paid,600,Food Production/Sales,Food,Ecuador,Guayaquil,7,M,True,600.0,USD,600,partner,none,1.0,False,169.0
2745,en,paid,1200,Farming,Agriculture,Ecuador,Baba,7,M,True,1200.0,USD,1200,lender,none,2.0,False,245.0
2746,en,paid,675,Farming,Agriculture,Ecuador,Guayaquil,7,M,True,675.0,USD,675,lender,none,1.0,False,377.0
2747,en,paid,700,Transportation,Transportation,Cambodia,Phnom Penh City,9,F,True,700.0,USD,700,partner,none,1.0,False,536.0
2748,,paid,425,Poultry,Agriculture,Mozambique,"Boane, Maputo",23,F,True,425.0,USD,425,partner,none,2.0,False,266.0
2749,en,paid,900,Clothing Sales,Clothing,Nigeria,Abuja,49,F,True,900.0,USD,900,partner,none,3.0,False,359.0
2750,en,paid,275,Food Production/Sales,Food,Mexico,"Escobedo, N. L.",16,F,True,275.0,USD,275,partner,none,1.0,False,79.0
2751,en,paid,1000,Personal Housing Expenses,Housing,Cambodia,Phnom Penh City,9,F,True,1000.0,USD,1000,partner,none,2.0,False,299.0
2752,en,paid,1000,Grocery Store,Food,Mexico,Acuna,18,F,True,1000.0,USD,1000,partner,none,1.0,False,366.0
2753,en,defaulted,1200,Farming,Agriculture,Kenya,Kiambu,6,F,True,1200.0,USD,1200,lender,none,1.0,True,
2754,en,paid,1000,Sewing,Services,Cambodia,Phnom Penh City,9,F,True,1000.0,USD,1000,partner,none,1.0,False,359.0
2755,,paid,975,Catering,Food,Peru,"Puno, Puno",72,F,True,3000.0,PEN,975,lender,partner,2.0,False,161.0
2756,en,paid,500,Pharmacy,Health,Cambodia,Choeung Wat Village,109,M,True,2000000.0,KHR,500,lender,partner,1.0,False,409.0
2757,,paid,275,Clothing Sales,Clothing,Paraguay,San Lorenzo,58,F,True,1300000.0,PYG,275,partner,partner,1.0,False,375.0
2758,en,paid,625,Food Production/Sales,Food,Tanzania,Dar Es Salaam,10,M,True,800000.0,TZS,625,lender,partner,1.0,False,196.0
2759,en,paid,300,Weaving,Arts,Cambodia,Khsach Kandal District,61,F,True,300.0,USD,300,partner,none,2.0,False,203.0
2760,,paid,500,Clothing Sales,Clothing,Peru,"Puno, Puno",72,F,True,1500.0,PEN,500,partner,partner,1.0,False,149.0
2761,,paid,2725,Food Production/Sales,Food,Peru,Ayacucho,70,F,True,8400.0,PEN,2725,partner,partner,1.0,False,144.0
2762,,paid,325,Grocery Store,Food,Peru,Huancayo,71,M,True,1000.0,PEN,325,partner,partner,1.0,False,277.0
2763,en,paid,975,Textiles,Arts,Peru,Pucallpa-ucayali,72,F,True,3000.0,PEN,975,partner,partner,1.0,False,149.0
2764,en,paid,800,Agriculture,Agriculture,Peru,Pucallpa-ucayali,72,F,True,2500.0,PEN,800,partner,partner,2.0,False,120.0
2765,,paid,500,Animal Sales,Agriculture,Peru,Huancayo,71,F,True,1500.0,PEN,500,partner,partner,1.0,False,204.0
2766,en,paid,325,Grocery Store,Food,Peru,Pucallpa-ucayali,72,F,True,1000.0,PEN,325,partner,partner,1.0,False,149.0
2767,en,paid,275,Food Production/Sales,Food,Samoa,Elise Fou,15,F,True,750.0,WST,275,lender,partner,1.0,False,392.0
2768,en,paid,425,Food Production/Sales,Food,Samoa,Mulifanua,15,F,True,1250.0,WST,425,lender,partner,1.0,False,400.0
2769,en,paid,1825,Beauty Salon,Services,Tanzania,Dar Es Salaam,87,F,True,2400000.0,TZS,1825,lender,partner,2.0,False,130.0
2770,,paid,275,General Store,Retail,Peru,Lima,70,F,True,800.0,PEN,275,partner,partner,2.0,False,209.0
2771,,paid,400,Carpentry,Construction,Peru,Lima,70,F,True,1200.0,PEN,400,lender,partner,2.0,False,178.0
2772,,paid,400,Computers,Services,Peru,Lima,70,F,True,1200.0,PEN,400,lender,partner,2.0,False,178.0
2773,en,paid,2200,Food Production/Sales,Food,Cambodia,Angkrang Village,109,F,True,8900000.0,KHR,2200,lender,partner,1.0,False,393.0
2774,en,paid,250,Farming,Agriculture,Cambodia,Beong Veng Village,109,F,True,1000000.0,KHR,250,lender,partner,1.0,False,362.0
2775,en,paid,800,Weaving,Arts,Cambodia,Khsach Kandal District,61,F,True,800.0,USD,800,partner,none,2.0,False,259.0
2776,en,paid,375,Fishing,Food,Cambodia,Phum Por Village,109,F,True,1500000.0,KHR,375,lender,partner,1.0,False,273.0
2777,en,paid,375,Liquor Store / Off-License,Food,Nigeria,Lagos State,20,F,True,50000.0,NGN,375,lender,partner,2.0,False,208.0
2778,en,paid,300,Poultry,Agriculture,Kenya,Rongo,24,F,True,22500.0,KES,300,partner,partner,1.0,False,392.0
2779,en,paid,1000,Soft Drinks,Food,Nigeria,Lagos State,20,F,True,140000.0,NGN,1000,lender,partner,3.0,False,239.0
2780,en,paid,1000,Soft Drinks,Food,Nigeria,Lagos State,20,F,True,140000.0,NGN,1000,lender,partner,2.0,False,239.0
2781,en,paid,975,Agriculture,Agriculture,Samoa,Lepale Fasitoo,15,F,True,2750.0,WST,975,lender,partner,1.0,False,392.0
2782,en,paid,275,Farming,Agriculture,Samoa,Fagasa,15,F,True,750.0,WST,275,lender,partner,2.0,False,400.0
2783,en,paid,275,Farming,Agriculture,Samoa,Fagasa,15,F,True,750.0,WST,275,lender,partner,1.0,False,400.0
2784,en,paid,1200,Cloth & Dressmaking Supplies,Retail,Lebanon,Old Saida,115,F,True,1200.0,USD,1200,lender,none,1.0,False,375.0
2785,en,paid,250,General Store,Retail,Samoa,Moamoa K Tai,15,F,True,750.0,WST,250,lender,partner,1.0,False,400.0
2786,en,paid,250,Farming,Agriculture,Samoa,Satuiatua Savaii,15,F,True,750.0,WST,250,lender,partner,1.0,False,400.0
2787,en,paid,250,Clothing Sales,Clothing,Samoa,Fogatuli Savaii,15,F,True,750.0,WST,250,lender,partner,1.0,False,392.0
2788,en,paid,600,Fruits & Vegetables,Food,Tajikistan,Shahrituz,100,M,True,2000.0,TJS,600,partner,partner,3.0,False,307.0
2789,en,paid,1050,Farming,Agriculture,Tajikistan,Khujand,100,M,True,3500.0,TJS,1050,partner,partner,1.0,False,385.0
2790,,paid,475,Cattle,Agriculture,Tajikistan,"Gafurov, Tajikistan",47,F,True,1600.0,TJS,475,partner,partner,1.0,False,272.0
2791,en,paid,325,Cattle,Agriculture,Cambodia,Kanthorm Village,109,F,True,1300000.0,KHR,325,lender,partner,1.0,False,333.0
2792,,paid,225,General Store,Retail,Benin,Cotonou,104,F,True,100000.0,XOF,225,lender,partner,2.0,False,232.0
2793,,paid,225,Retail,Retail,Benin,Cotonou,104,F,True,100000.0,XOF,225,lender,partner,2.0,False,232.0
2794,en,paid,775,Carpentry,Construction,Ghana,Nkawkaw,88,M,True,1000.0,GHS,775,partner,partner,1.0,False,251.0
2795,en,paid,475,Retail,Retail,Ghana,Nkawkaw,88,F,True,600.0,GHS,475,partner,partner,1.0,False,251.0
2796,,paid,300,Retail,Retail,Peru,Tarma,71,F,True,900.0,PEN,300,partner,partner,2.0,False,273.0
2797,,paid,150,Cosmetics Sales,Retail,Peru,Tarma,71,F,True,400.0,PEN,150,lender,partner,2.0,False,273.0
2798,en,paid,325,Fruits & Vegetables,Food,Ghana,Nkawkaw,88,F,True,400.0,GHS,325,partner,partner,1.0,False,251.0
2799,en,paid,325,Food Production/Sales,Food,Ghana,Nkawkaw,88,F,True,400.0,GHS,325,partner,partner,1.0,False,251.0
2800,en,paid,400,Grocery Store,Food,Ghana,Nkawkaw,88,F,True,500.0,GHS,400,partner,partner,1.0,False,251.0
2801,en,paid,400,Electrical Goods,Retail,Ukraine,Zaporozhye,26,F,True,3000.0,UAH,400,lender,partner,2.0,False,119.0
2802,,paid,325,Grocery Store,Food,Peru,Huancayo,71,F,True,1000.0,PEN,325,partner,partner,1.0,False,203.0
2803,en,paid,625,Bicycle Sales,Retail,Ukraine,Kherson,26,M,True,5000.0,UAH,625,partner,partner,1.0,False,395.0
2804,en,paid,625,Services,Services,Ukraine,Drogobych,26,M,True,5000.0,UAH,625,partner,partner,1.0,False,201.0
2805,,paid,1100,Paper Sales,Retail,Mexico,Nuevo Laredo,18,F,True,15000.0,MXN,1100,lender,partner,1.0,False,391.0
2806,en,paid,325,Food Market,Food,Ghana,Elmina,91,F,True,400.0,GHS,325,lender,partner,2.0,False,240.0
2807,en,paid,1025,Clothing Sales,Clothing,Ukraine,Novomoskovsk,26,F,True,9000.0,UAH,1025,lender,partner,1.0,False,180.0
2808,,paid,525,Cloth & Dressmaking Supplies,Retail,Senegal,Thiékène; Thiès,105,F,True,250000.0,XOF,525,lender,partner,1.0,False,220.0
2809,,paid,825,Home Products Sales,Retail,Senegal,Thies,105,F,True,400000.0,XOF,825,lender,partner,1.0,False,220.0
2810,,paid,675,Soft Drinks,Food,Nicaragua,Leon,74,M,True,13000.0,NIO,675,partner,partner,1.0,False,179.0
2811,en,paid,425,Cereals,Food,Uganda,Pallisa,65,F,True,800000.0,UGX,425,lender,partner,1.0,False,312.0
2812,,paid,525,Retail,Retail,Senegal,Ziguinchor,105,F,True,250000.0,XOF,525,lender,partner,1.0,False,197.0
2813,,paid,175,Food Production/Sales,Food,Peru,,93,F,True,170.0,USD,175,lender,none,1.0,False,208.0
2814,,paid,325,Grocery Store,Food,Peru,Tarma,71,F,True,1000.0,PEN,325,partner,partner,2.0,False,205.0
2815,en,paid,525,Pharmacy,Health,Uganda,Lugazi,84,F,True,1000000.0,UGX,525,partner,partner,2.0,False,154.0
2816,en,paid,400,Poultry,Agriculture,Tanzania,Mwanza,90,F,True,500000.0,TZS,400,lender,partner,2.0,False,319.0
2817,,paid,175,Clothing Sales,Clothing,Peru,,93,F,True,170.0,USD,175,lender,none,1.0,False,83.0
2818,en,paid,600,Grocery Store,Food,Cambodia,Pursat,106,F,True,600.0,USD,600,partner,none,1.0,False,215.0
2819,en,paid,400,Fish Selling,Food,Ghana,Nkawkaw,88,F,True,500.0,GHS,400,partner,partner,1.0,False,246.0
2820,en,paid,725,Grocery Store,Food,Tajikistan,Isfara,100,F,True,2500.0,TJS,725,partner,partner,2.0,False,244.0
2821,,paid,550,Cosmetics Sales,Retail,Peru,Huancayo,71,F,True,1700.0,PEN,550,partner,partner,1.0,False,266.0
2822,en,paid,1000,Farming,Agriculture,Cambodia,Banteay Meanchey,106,F,True,1000.0,USD,1000,partner,none,1.0,False,208.0
2823,en,paid,625,Transportation,Transportation,Ghana,Somanya,88,M,True,800.0,GHS,625,partner,partner,1.0,False,243.0
2824,en,paid,850,Services,Services,Afghanistan,Kabul,34,F,True,40000.0,AFN,850,partner,partner,2.0,False,237.0
2825,en,paid,850,General Store,Retail,Afghanistan,Kabul,34,F,True,40000.0,AFN,850,partner,partner,2.0,False,298.0
2826,en,paid,950,Fuel/Firewood,Retail,Nigeria,Lagos State,20,F,True,140000.0,NGN,950,lender,partner,2.0,False,298.0
2827,,paid,425,Agriculture,Agriculture,Peru,Tarma,71,M,True,1300.0,PEN,425,partner,partner,2.0,False,211.0
